Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
37,0.0546652,-9.700001,70.29237,0.0,0.0,0.0,-29.241865,8.806423,-6.072741,63.210136,-34.357853,-10.650806,-26.991114,7.903355,-5.9182177,56.54836,-29.966434,-9.862339,3.734754,-2.669518,1.3476137,-37.808376,29.876348,-16.799505,54.454292,-9.581534,-5.409409,-6.5356917,-21.33374,-33.596333,16.228228,44.190475,9.581534,4.3941283,5.5204105
38,0.0704233,-9.700001,70.29237,0.0,0.0,0.0,-29.360985,9.092514,-6.0246496,64.04415,-35.05975,-10.839865,-26.974976,7.9051447,-5.916097,56.548405,-29.98256,-9.862504,3.8864365,-2.7453592,1.158011,-37.92037,29.988338,-16.959494,54.614277,-9.709526,-5.5054026,-6.6636825,-21.525726,-33.756325,16.516207,44.318466,9.709526,4.4901214,5.6484013
39,0.0881305,-9.700001,70.29237,0.0,0.0,0.0,-29.40416,9.41979,-5.9544287,64.789986,-35.745586,-11.047546,-26.956835,7.907156,-5.9137125,56.548428,-30.00067,-9.86269,4.0568805,-2.8305812,0.9449556,-38.04621,30.114185,-17.13927,54.794056,-9.853348,-5.6132693,-6.8075047,-21.741459,-33.9361,16.839808,44.462288,9.853348,4.597988,5.792224
40,0.1076366,-9.700001,70.29237,0.0,0.0,0.0,-29.366282,9.7858305,-5.860899,65.43098,-36.40326,-11.272339,-26.936842,7.909372,-5.9110827,56.548443,-30.020605,-9.862894,4.2446404,-2.9244611,0.7102562,-38.184845,30.252815,-17.337313,54.992096,-10.011782,-5.7320943,-6.9659386,-21.97911,-34.13414,17.196283,44.62072,10.011782,4.716813,5.9506574
41,0.1287539,-9.700001,70.29237,0.0,0.0,0.0,-29.244415,10.18716,-5.7430515,65.95342,-37.021446,-11.512335,-26.91518,7.911772,-5.908233,56.548416,-30.042173,-9.863115,4.447909,-3.0260954,0.4561702,-38.334923,30.402897,-17.551714,55.206497,-10.183302,-5.8607345,-7.1374583,-22.23639,-34.34854,17.582203,44.79224,10.183302,4.8454533,6.1221776
42,0.1512628,-9.700001,70.29237,0.0,0.0,0.0,-29.037607,10.619326,-5.6000443,66.346375,-37.589596,-11.765228,-26.892073,7.9143305,-5.905193,56.548367,-30.065142,-9.863352,4.6645727,-3.1344273,0.1853406,-38.494892,30.562864,-17.780241,55.435028,-10.366124,-5.997852,-7.3202815,-22.510624,-34.577072,17.993555,44.975063,10.366124,4.9825706,6.3050003
43,0.174917,-9.700001,70.29237,0.0,0.0,0.0,-28.74668,11.077001,-5.431231,66.60151,-38.09803,-12.028315,-26.867777,7.9170194,-5.9019947,56.548267,-30.08926,-9.863601,4.8922606,-3.248271,-0.0992691,-38.663002,30.730972,-18.020397,55.675182,-10.55825,-6.1419454,-7.5124073,-22.798811,-34.81723,18.425837,45.16719,10.55825,5.126664,6.497125
44,0.1994488,-9.700001,70.29237,0.0,0.0,0.0,-28.374054,11.554104,-5.2362227,66.71299,-38.538055,-12.298522,-26.84256,7.919809,-5.8986735,56.548126,-30.114252,-9.863857,5.128396,-3.3663387,-0.3944384,-38.83735,30.905321,-18.269464,55.924248,-10.757503,-6.2913857,-7.7116594,-23.097692,-35.066296,18.874157,45.366444,10.757503,5.2761045,6.6963787
45,0.2245746,-9.700001,70.29237,0.0,0.0,0.0,-27.923561,12.043948,-5.014965,66.67737,-38.90209,-12.572454,-26.816711,7.922667,-5.8952684,56.547943,-30.139828,-9.864122,5.370249,-3.487265,-0.6967545,-39.015915,31.083887,-18.52456,56.179348,-10.961581,-6.4444437,-7.9157386,-23.403809,-35.321392,19.33333,45.570522,10.961581,5.4291625,6.900457
46,0.25,-9.700001,70.29237,0.0,0.0,0.0,-27.400265,12.539409,-4.767831,66.49354,-39.183804,-12.846459,-26.790535,7.92556,-5.891818,56.547707,-30.165684,-9.864389,5.614986,-3.609634,-1.0026761,-39.196613,31.264585,-18.782701,56.437485,-11.168093,-6.5993276,-8.12225,-23.713575,-35.579533,19.797981,45.77703,11.168093,5.5840464,7.106968
47,0.2754254,-9.700001,70.29237,0.0,0.0,0.0,-26.810305,13.033101,-4.4957094,66.16267,-39.378304,-13.116704,-26.764336,7.9284534,-5.888364,56.547432,-30.191513,-9.864656,5.859723,-3.7320025,-1.3085977,-39.37731,31.445284,-19.040842,56.69562,-11.374604,-6.7542114,-8.328761,-24.023344,-35.83767,20.262634,45.983547,11.374604,5.7389297,7.31348
48,0.3005512,-9.700001,70.29237,0.0,0.0,0.0,-26.160738,13.517589,-4.2000933,65.68815,-39.48223,-13.379291,-26.738426,7.9313135,-5.8849463,56.547115,-30.217018,-9.864921,6.1015763,-3.852929,-1.6109138,-39.55588,31.623854,-19.295937,56.95072,-11.578682,-6.9072695,-8.532839,-24.32946,-36.092766,20.72181,46.187622,11.578682,5.8919883,7.5175576
49,0.325083,-9.700001,70.29237,0.0,0.0,0.0,-25.459427,13.985594,-3.8831425,65.075554,-39.493916,-13.630364,-26.71311,7.9341054,-5.8816056,56.546772,-30.241898,-9.86518,6.337712,-3.9709969,-1.9060832,-39.730225,31.798203,-19.545006,57.199787,-11.777936,-7.05671,-8.732093,-24.628342,-36.341835,21.17013,46.386875,11.777936,6.0414286,7.71681
50,0.3487372,-9.700001,70.29237,0.0,0.0,0.0,-24.714848,14.427463,-3.5475996,64.33284,-39.41355,-13.854118,-26.68868,7.936799,-5.878381,56.546394,-30.265862,-9.865429,6.5653996,-4.0848403,-2.1906927,-39.898335,31.966307,-19.785162,57.43995,-11.97006,-7.2008033,-8.924217,-24.916527,-36.581993,21.60241,46.579002,11.97006,6.185522,7.908936
51,0.3712461,-9.700001,70.29237,0.0,0.0,0.0,-23.935446,14.792606,-3.1964514,63.472965,-39.2444,-13.854118,-26.665419,7.939363,-5.875309,56.545998,-30.288652,-9.865666,6.782063,-4.1931725,-2.4615223,-40.058308,32.126278,-20.013689,57.668472,-12.152884,-7.33792,-9.107039,-25.190762,-36.81052,22.013762,46.761826,12.152884,6.3226395,8.091759
52,0.3923634,-9.700001,70.29237,0.0,0.0,0.0,-23.132284,15.126712,-2.8373675,62.5046,-38.98909,-13.854118,-26.64358,7.9417706,-5.8724236,56.5456,-30.310019,-9.86589,6.985332,-4.294807,-2.7156084,-40.208385,32.27636,-20.22809,57.882874,-12.324404,-7.466561,-9.278561,-25.448042,-37.02492,22.399683,46.933346,12.324404,6.451279,8.263279
53,0.4118694,-9.700001,70.29237,0.0,0.0,0.0,-22.315508,15.426213,-2.4748113,61.44218,-38.653534,-13.854118,-26.623392,7.9439926,-5.8697557,56.545204,-30.329737,-9.866096,7.1730914,-4.3886867,-2.9503078,-40.347015,32.414986,-20.426132,58.080914,-12.482837,-7.585386,-9.436994,-25.685692,-37.22296,22.756157,47.091778,12.482837,6.5701046,8.421713
54,0.4295767,-9.700001,70.29237,0.0,0.0,0.0,-21.495728,15.688466,-2.113713,60.302616,-38.24573,-13.854118,-26.605059,7.946011,-5.8673325,56.544827,-30.347626,-9.866282,7.3435354,-4.4739084,-3.163363,-40.472862,32.540833,-20.60591,58.260693,-12.626659,-7.693252,-9.580816,-25.901426,-37.40274,23.079758,47.235603,12.626659,6.6779714,8.565535
55,0.4453348,-9.700001,70.29237,0.0,0.0,0.0,-20.684053,15.911843,-1.759401,59.105453,-37.775875,-13.854118,-26.588734,7.9478073,-5.865174,56.544468,-30.363533,-9.866449,7.495218,-4.54975,-3.3529658,-40.58485,32.652824,-20.765898,58.420677,-12.75465,-7.7892456,-9.708807,-26.093412,-37.56273,23.367737,47.363594,12.75465,6.773965,8.693525
56,0.459036,-9.700001,70.29237,0.0,0.0,0.0,-19.892157,16.09582,-1.4175086,57.87319,-37.256454,-13.854118,-26.574533,7.949369,-5.863295,56.54414,-30.377357,-9.866594,7.6271014,-4.615692,-3.5178213,-40.682228,32.7502,-20.905005,58.559788,-12.865935,-7.8727098,-9.820092,-26.26034,-37.701836,23.618128,47.474876,12.865935,6.857429,8.804811
57,0.4706209,-9.700001,70.29237,0.0,0.0,0.0,-19.13235,16.241024,-1.0938671,56.63152,-36.70239,-13.854118,-26.562521,7.9506903,-5.8617063,56.543854,-30.389044,-9.866716,7.738615,-4.671448,-3.6572115,-40.764557,32.832535,-21.022625,58.677406,-12.960031,-7.9432807,-9.914187,-26.401484,-37.81945,23.829842,47.568974,12.960031,6.927999,8.898906
58,0.4800831,-9.700001,70.29237,0.0,0.0,0.0,-18.417688,16.349289,-0.794376,55.409645,-36.131172,-13.854118,-26.552708,7.951769,-5.8604083,56.543617,-30.398582,-9.866817,7.8296943,-4.716988,-3.771062,-40.831806,32.89978,-21.11869,58.77348,-13.036884,-8.000921,-9.991041,-26.516766,-37.915524,24.002766,47.645824,13.036884,6.985641,8.97576
59,0.487475,-9.700001,70.29237,0.0,0.0,0.0,-17.762028,16.42367,-0.5248598,54.24058,-35.56302,-13.854118,-26.545038,7.952613,-5.859393,56.543423,-30.406033,-9.866895,7.9008474,-4.7525644,-3.8600025,-40.884342,32.952312,-21.19374,58.848526,-13.096924,-8.045951,-10.051081,-26.606823,-37.99057,24.137854,47.705864,13.096924,7.0306697,9.035799
60,0.492913,-9.700001,70.29237,0.0,0.0,0.0,-17.180046,16.46845,-0.2909034,53.161327,-35.020935,-13.854118,-26.539394,7.953232,-5.8586464,56.54328,-30.41151,-9.866953,7.953192,-4.778737,-3.9254332,-40.92299,32.990963,-21.248951,58.903736,-13.141093,-8.079078,-10.095249,-26.673077,-38.04578,24.237234,47.750034,13.141093,7.063797,9.079968
61,0.496583,-9.700001,70.29237,0.0,0.0,0.0,-16.687136,16.489126,-0.0976702,52.21278,-34.530754,-13.854118,-26.535587,7.9536514,-5.8581424,56.543182,-30.415209,-9.866991,7.9885178,-4.7963996,-3.96959,-40.94907,33.017044,-21.286211,58.940998,-13.1709,-8.101434,-10.125057,-26.717789,-38.083042,24.304302,47.779842,13.1709,7.086153,9.1097765
62,0.4987452,-9.700001,70.29237,0.0,0.0,0.0,-16.299114,16.492353,0.0503036,51.439346,-34.12093,-13.854118,-26.533344,7.9538975,-5.8578453,56.54312,-30.417389,-9.867015,8.009331,-4.806806,-3.995606,-40.964436,33.032413,-21.308165,58.96295,-13.188463,-8.114605,-10.142619,-26.744131,-38.104996,24.343815,47.797405,13.188463,7.099324,9.127338
63,0.4997402,-9.700001,70.29237,0.0,0.0,0.0,-16.03168,16.485916,0.1493358,50.88801,-33.82215,-13.854118,-26.53231,7.954011,-5.8577085,56.5431,-30.418386,-9.867024,8.018908,-4.811595,-4.007578,-40.971508,33.039482,-21.318266,58.973057,-13.196545,-8.1206665,-10.1507015,-26.756254,-38.115097,24.362,47.805485,13.196545,7.105386,9.13542
64,0.4999937,-9.700001,70.29237,0.0,0.0,0.0,-15.899534,16.478666,0.1968379,50.606724,-33.66662,-13.854118,-26.532047,7.95404,-5.857674,56.54309,-30.418646,-9.867028,8.021348,-4.8128147,-4.010628,-40.973312,33.041283,-21.32084,58.975628,-13.198604,-8.1222105,-10.1527605,-26.759342,-38.11767,24.366632,47.807545,13.198604,7.10693,9.13748
