Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
32,0.0,-14.497332,77.29237,0.0,0.0,0.0,-0.3823933,13.061845,-2.377003,-0.0082825,0.1185072,-13.272667,-0.379859,13.0738535,-2.377905,-0.0148876,0.1221766,-13.2846365,3.941224,-2.9559178,2.463265,-40.37243,30.564655,-17.356049,55.705547,-9.762778,-5.423765,-6.5085187,-22.474003,-34.361294,16.271296,44.858025,9.762778,4.339012,5.423765
33,2e-07,-14.5,77.29237,0.0,0.0,-6e-07,-0.3824765,13.064318,-2.377462,-0.0083141,0.1185177,-13.27518,-0.3799782,13.076174,-2.3783472,-0.0148342,0.1221429,-13.286997,3.9419508,-2.9564629,2.4637165,-40.38092,30.567753,-17.359245,55.710747,-9.764576,-5.4247646,-6.509718,-22.479198,-34.36509,16.274294,44.86122,9.764576,4.339812,5.424765
34,0.0001553,-14.5,77.29183,0.0,0.0,-0.0004757,-0.3810304,13.078236,-2.3780148,-0.0083478,0.1169199,-13.288966,-0.379814,13.076392,-2.3778772,-0.0148605,0.1221098,-13.287129,3.943097,-2.957036,2.4622831,-40.381653,30.568493,-17.360298,55.711803,-9.765418,-5.425396,-6.5105596,-22.48046,-34.366142,16.276188,44.86206,9.765418,4.340443,5.425607
35,0.0010147,-14.5,77.28882,0.0,0.0,-0.0031076,-0.3710212,13.1156845,-2.3740366,-0.0085247,0.1076984,-13.325103,-0.3789524,13.0776005,-2.3752856,-0.0149068,0.1218735,-13.287862,3.9494495,-2.9602122,2.4543433,-40.385735,30.572569,-17.366125,55.717625,-9.77008,-5.4288926,-6.5152216,-22.487452,-34.37197,16.286678,44.866722,9.77008,4.34394,5.430269
36,0.0031133,-14.5,77.28148,0.0,0.0,-0.0095344,-3.0372097,13.030874,-2.964737,5.568209,-2.866277,-13.35816,-0.3768832,13.080549,-2.3689644,-0.0149472,0.1212581,-13.289651,3.96496,-2.9679675,2.4349551,-40.395695,30.582535,-17.380356,55.731857,-9.781464,-5.437431,-6.5266056,-22.50453,-34.3862,16.312292,44.87811,9.781464,4.352478,5.441653
37,0.0068954,-14.5,77.268234,0.0,0.0,-0.0211172,-6.180763,12.908816,-3.6490235,12.18644,-6.411082,-13.406071,-0.3731465,13.085863,-2.3575706,-0.015032,0.1201552,-13.292876,3.992914,-2.9819446,2.4000123,-40.413647,30.600487,-17.406002,55.757504,-9.801982,-5.4528184,-6.547123,-22.535305,-34.411846,16.358456,44.898624,9.801982,4.3678656,5.4621696
38,0.0127199,-14.5,77.24785,0.0,0.0,-0.0389547,-8.402962,12.851046,-4.116325,16.954647,-9.001458,-13.483122,-0.3673893,13.094047,-2.3400235,-0.0151596,0.1184544,-13.297843,4.035964,-3.0034695,2.3462,-40.441296,30.628132,-17.445498,55.796997,-9.833578,-5.476516,-6.5787196,-22.582699,-34.451344,16.429548,44.93022,9.833578,4.391563,5.493767
39,0.0208649,-14.5,77.219345,0.0,0.0,-0.0638987,-10.271336,12.833354,-4.494451,21.055832,-11.267069,-13.583776,-0.3593234,13.10549,-2.3154826,-0.0153523,0.1160823,-13.304792,4.096165,-3.0335698,2.270949,-40.479958,30.666794,-17.50073,55.85223,-9.877763,-5.5096545,-6.6229043,-22.648975,-34.506577,16.528963,44.974407,9.877763,4.4247017,5.537951
40,0.0315327,-14.5,77.18201,0.0,0.0,-0.0965689,-11.901548,12.853319,-4.80967,24.735506,-13.340737,-13.706445,-0.3487499,13.120473,-2.2833388,-0.0155934,0.1129669,-13.313898,4.175012,-3.0729935,2.1723895,-40.530594,30.717434,-17.573067,55.92457,-9.935633,-5.553057,-6.680774,-22.735783,-34.578915,16.659172,45.032276,9.935633,4.4681044,5.595822
41,0.0448547,-14.5,77.135376,0.0,0.0,-0.1373676,-13.3358345,12.911523,-5.0719175,28.085392,-15.273099,-13.850037,-0.3354986,13.139184,-2.243187,-0.0159437,0.1090986,-13.325277,4.273478,-3.1222262,2.0493078,-40.593826,30.780666,-17.663403,56.014904,-10.007902,-5.607259,-6.753044,-22.844185,-34.66925,16.821777,45.104546,10.007902,4.522306,5.668091
42,0.0608965,-14.5,77.07923,0.0,0.0,-0.1864957,-14.59519,12.984178,-5.284321,31.155775,-17.091726,-13.854118,-0.3195537,13.161706,-2.194842,-0.01627,0.1043838,-13.338991,4.3920455,-3.18151,1.9010984,-40.66997,30.856813,-17.772182,56.12368,-10.094925,-5.672526,-6.8400655,-22.97472,-34.778027,17.017578,45.19157,10.094925,4.587573,5.7551136
43,0.0796625,-14.5,77.01355,0.0,0.0,-0.2439665,-15.686776,13.092232,-5.4506803,33.959404,-18.804146,-13.854118,-1.404033,13.135825,-2.3876626,2.267381,-1.1097531,-13.345117,4.530748,-3.250861,1.7277209,-40.75905,30.945889,-17.899433,56.25094,-10.196726,-5.748877,-6.9418674,-23.12742,-34.905277,17.246632,45.29337,10.196726,4.663924,5.8569145
44,0.101101,-14.5,76.938515,0.0,0.0,-0.3096218,-16.616587,13.236201,-5.5730224,36.50802,-20.416258,-13.854118,-3.1550238,13.075189,-2.722691,5.9377484,-3.0585759,-13.347297,4.6892023,-3.3300886,1.529652,-40.86081,31.047647,-18.044807,56.39631,-10.3130245,-5.836101,-7.0581665,-23.301868,-35.05065,17.508303,45.409668,10.3130245,4.751148,5.973213
45,0.125109,-14.5,76.85449,0.0,0.0,-0.3831464,-17.388693,13.415267,-5.6527157,38.807934,-21.930286,-13.854118,-4.2762666,13.047909,-2.9088562,8.3096485,-4.321243,-13.357337,4.8666496,-3.418812,1.3078432,-40.974766,31.161606,-18.207603,56.559105,-10.443262,-5.9337792,-7.188404,-23.497225,-35.213448,17.801338,45.539906,10.443262,4.8488264,6.1034513
46,0.1515374,-14.5,76.76199,0.0,0.0,-0.4640832,-18.00636,13.627854,-5.6907096,40.862278,-23.345972,-13.854118,-5.215376,13.033377,-3.0479603,10.309403,-5.38788,-13.371114,5.0619855,-3.5164804,1.0636733,-41.100212,31.287052,-18.386814,56.73831,-10.58663,-6.041305,-7.3317714,-23.712278,-35.39266,18.123915,45.683273,10.58663,4.956352,6.2468185
47,0.1801954,-14.5,76.66169,0.0,0.0,-0.5518483,-18.472666,13.871646,-5.6876445,42.672356,-24.661333,-13.854118,-6.056795,13.02762,-3.1597443,12.111423,-6.350729,-13.387727,5.2738013,-3.622388,0.7989034,-41.236244,31.423082,-18.581142,56.932648,-10.742093,-6.1579022,-7.4872346,-23.945473,-35.586987,18.473707,45.838737,10.742093,5.0729494,6.4022813
48,0.2108559,-14.5,76.554375,0.0,0.0,-0.6457462,-18.790878,14.14363,-5.6439295,44.23846,-25.873152,-13.854118,-6.832703,13.029012,-3.252216,13.781856,-7.244732,-13.406704,5.500418,-3.7356963,0.5156324,-41.381783,31.568617,-18.789051,57.14055,-10.90842,-6.2826467,-7.65356,-24.194962,-35.794895,18.84794,46.005062,10.90842,5.197694,6.568608
49,0.2432603,-14.5,76.44096,0.0,0.0,-0.7449846,-18.964664,14.440155,-5.5598106,45.560432,-26.977327,-13.854118,-7.5584154,13.036625,-3.3296335,15.351875,-8.086309,-13.427704,5.739924,-3.8554497,0.2162504,-41.535595,31.72243,-19.008783,57.360283,-11.084206,-6.4144864,-7.829346,-24.45864,-36.014626,19.24346,46.180847,11.084206,5.3295336,6.744394
50,0.2771231,-14.5,76.32244,0.0,0.0,-0.8486893,-18.998196,14.757016,-5.435446,46.63801,-27.969162,-13.854118,-8.24204,13.049788,-3.3946707,16.837688,-8.88395,-13.450419,5.9902086,-3.9805915,-0.096606,-41.696327,31.883167,-19.238405,57.58991,-11.267902,-6.5522594,-8.013044,-24.734186,-36.24425,19.656778,46.364544,11.267902,5.4673066,6.928091
51,0.3121371,-14.5,76.19989,0.0,0.0,-0.9559199,-18.896206,15.08954,-5.2709837,47.47109,-28.8436,-13.854118,-8.888102,13.067919,-3.4492197,18.248041,-9.642189,-13.474555,6.2490034,-4.1099887,-0.4200989,-41.862526,32.049366,-19.475832,57.827335,-11.457846,-6.694717,-8.202987,-25.0191,-36.481678,20.08415,46.55449,11.457846,5.6097636,7.1180344
52,0.3479785,-14.5,76.07445,0.0,0.0,-1.065684,-18.663982,15.432706,-5.066644,48.059925,-29.595463,-13.854118,-9.499167,13.090448,-3.4947405,19.58759,-10.36338,-13.499823,6.513912,-4.242443,-0.751235,-42.032654,32.219494,-19.718872,58.070374,-11.652276,-6.84054,-8.397418,-25.310747,-36.724716,20.52162,46.74892,11.652276,5.755587,7.3124647
53,0.3843112,-14.5,75.94728,0.0,0.0,-1.1769529,-18.307331,15.781243,-4.8228054,48.40525,-30.219645,-13.854118,-10.076667,13.116801,-3.5324345,20.858618,-11.04862,-13.525915,6.7824526,-4.3767138,-1.0869107,-42.205116,32.391953,-19.96524,58.316734,-11.849373,-6.9883623,-8.594515,-25.606392,-36.97109,20.965086,46.946014,11.849373,5.9034095,7.5095606
54,0.4207922,-14.5,75.8196,0.0,0.0,-1.2886763,-17.832499,16.129755,-4.54008,48.50836,-30.711319,-13.854118,-10.621347,13.146375,-3.5633335,22.061983,-11.698238,-13.552538,7.05209,-4.511533,-1.4239577,-42.378277,32.565117,-20.212618,58.56412,-12.047274,-7.136788,-8.792416,-25.903244,-37.218464,21.410364,47.143917,12.047274,6.0518355,7.7074623
55,0.4570766,-14.5,75.6926,0.0,0.0,-1.3997974,-17.24607,16.472836,-4.2193856,48.371185,-31.066103,-13.854118,-11.133542,13.178542,-3.588349,23.197678,-12.312107,-13.579386,7.3202744,-4.6456246,-1.7591876,-42.55051,32.737347,-20.45866,58.81016,-12.244109,-7.2844143,-8.98925,-26.198496,-37.464508,21.853243,47.34075,12.244109,6.1994615,7.904298
56,0.4928222,-14.5,75.56749,0.0,0.0,-1.509268,-16.554873,16.805183,-3.862006,47.996273,-31.280205,-13.854118,-11.61334,13.212653,-3.6083,24.265194,-12.889825,-13.606155,7.5844746,-4.7777247,-2.0894384,-42.72018,32.90702,-20.70105,59.05255,-12.43802,-7.4298463,-9.183162,-26.489363,-37.706894,22.289543,47.53466,12.43802,6.3448944,8.098208
57,0.5276943,-14.5,75.44544,0.0,0.0,-1.6160637,-15.76584,17.121716,-3.469626,47.38683,-31.350573,-13.854118,-12.060695,13.248048,-3.6239247,25.263748,-13.430851,-13.632552,7.8422194,-4.906597,-2.4116194,-42.885708,33.072544,-20.937517,59.289017,-12.627192,-7.5717263,-9.372334,-26.77312,-37.943363,22.715181,47.723835,12.627192,6.486774,8.287381
58,0.5613709,-14.5,75.32757,0.0,0.0,-1.7191984,-14.885891,17.417673,-3.0443597,46.54669,-31.274998,-13.854118,-12.475499,13.28406,-3.6358967,26.192469,-13.934593,-13.658286,8.091128,-5.0310516,-2.722756,-43.04556,33.232395,-21.165876,59.517376,-12.80988,-7.7087426,-9.555021,-27.047152,-38.171722,23.126228,47.906525,12.80988,6.62379,8.470069
59,0.5935478,-14.5,75.21495,0.0,0.0,-1.8177401,-13.92183,17.688713,-2.5887518,45.480305,-31.052195,-13.854118,-12.857649,13.320034,-3.6448245,27.050503,-14.400478,-13.68308,8.328954,-5.149964,-3.020036,-43.19829,33.385128,-21.384066,59.735573,-12.984432,-7.839656,-9.729573,-27.308979,-38.389908,23.51897,48.081074,12.984432,6.754703,8.644621
60,0.6239428,-14.5,75.10857,0.0,0.0,-1.910825,-12.88024,17.93101,-2.1057644,44.192757,-30.681904,-13.854118,-13.207076,13.355337,-3.651256,27.837133,-14.828003,-13.7066765,8.553608,-5.2622914,-3.3008547,-43.342567,33.529404,-21.590174,59.941677,-13.149318,-7.9633217,-9.89446,-27.556307,-38.596016,23.889963,48.24596,13.149318,6.878368,8.809506
61,0.6523016,-14.5,75.009315,0.0,0.0,-1.9976736,-11.767422,18.141315,-1.5987448,42.689785,-30.16494,-13.854118,-13.523797,13.389369,-3.6556811,28.551859,-15.216797,-13.728837,8.763211,-5.367093,-3.5628595,-43.477177,33.664013,-21.782473,60.133972,-13.303158,-8.078701,-10.048299,-27.78707,-38.78832,24.236101,48.3998,13.303158,6.993748,8.9633465
62,0.6784016,-14.5,74.91797,0.0,0.0,-2.077605,-10.589368,18.317047,-1.0713865,40.977924,-29.50331,-13.854118,-13.80794,13.421581,-3.6585348,29.194477,-15.566649,-13.749352,8.956121,-5.463548,-3.8039968,-43.601067,33.787903,-21.959457,60.310955,-13.444744,-8.184891,-10.189886,-27.999449,-38.9653,24.554672,48.541386,13.444744,7.0999374,9.104933
63,0.702058,-14.5,74.83517,0.0,0.0,-2.1500524,-9.351815,18.456335,-0.5276824,39.064686,-28.7003,-13.854118,-14.059779,13.451483,-3.6601944,29.765171,-15.877571,-13.76804,9.130969,-5.5509715,-4.022556,-43.713356,33.900192,-22.11987,60.471375,-13.573073,-8.281137,-10.318216,-28.191946,-39.125713,24.843414,48.669716,13.573073,7.1961846,9.233263
